"row_id","source","lat_deg","lon_deg","report_date","status_id","water_source_clean","water_source_category","water_tech_clean","_water_tech_category","facility_type","clean_country_name","clean_adm1","clean_adm2","clean_adm3","clean_adm4","install_year","installer","rehab_year","rehabilitator","management_clean","status_clean","pay","fecal_coliform_presence","fecal_coliform_value","subjective_quality","activity_id","scheme_id","wpdx_id","notes","orig_lnk","photo_lnk","country_id","data_lnk","distance_to_primary","distance_to_secondary","distance_to_tertiary","distance_to_city","distance_to_town","water_point_history","rehab_priority","served_population","local_population","crucialness","pressure","usage_cap","is_urban","days_since_report","staleness_score","is_latest","location_id","cluster_size","clean_country_id","country_name","water_source","water_tech","status","adm2","adm3","management","adm1","new_georeferenced_column_","lat_deg_original","lat_lon_deg","lon_deg_original","public_data_source","converted","count","created_timestamp","updated"
"419049","GRID3","9.54","9.05","2018-08-29T00:00:00.000","Unknown","Borehole","Well",,,"Improved","Nigeria","Plateau","Mangu",,,,,,,,,,,,,"394e76c2-dfdb-40c4-8298-cf6beec3eb12",,"6FXFG3R2+222","Rawuru","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","3087.8952543270434","3119.843531822138","3133.484814697876","44965.52507901292","20670.55735713474","{""2018-08-29"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_source_clean"": ""Borehole""}}","327","327","327","1.0","1.09","300","False","1483","62.65910617545588","true","357086","1","NGA","Nigeria","Borehole",,,,,,,"POINT (9.05 9.54)",,"(9.54°, 9.05°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"161219","iMMAP","12.0459863","13.9194507","2019-03-31T00:00:00.000","No","Protected Well","Well","Hand Pump","Hand Pump","Improved","Nigeria","Borno","Mafa",,,,,,,,,,,,,,,"7F4M2WW9+9QW","Rehabilitation","https://data.humdata.org/dataset/water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eastern-nigeria-march-2019",,"NG","https://catalog.waterpointdata.org/datasets/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f","154.7036180267011","1150.0299094528423","1445.9063243028904","86490.56224878943","1231.266707657341","{""2019-03-31"": {""source"": ""iMMAP"", ""status_id"": ""No"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Hand Pump""}}","1591","1591","1968","0.8084349593495935","5.303333333333334","300","False","1269","67.03163311752988","true","362967","1","NGA","Nigeria","hand pump",,,"dikwa","Dikwa",,,"POINT (13.9194507 12.0459863)",,"(12.0459863°, 13.9194507°)",,"https://catalog.waterpointdata.org/datafiles/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f.csv",,"1","2021-12-12T18:50:07.000","2021-12-12T18:50:07.000"
"418479","GRID3","7.92","5.02","2018-09-07T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Ijero",,,,,,,,,,,,,"a13e1b29-c7c9-43ea-8e29-8aaea91c1432",,"6FV7W2CC+222","Public Water Tap","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","13496.044286623011","495.7239313613644","3703.389572115728","39714.0284856622","13780.279679238738","{""2018-09-07"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1474","62.8371173500476","true","359437","1","NGA","Nigeria","Tap",,,,,,,"POINT (5.02 7.92)",,"(7.92°, 5.02°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"418291","GRID3","6.49","8.16","2018-01-03T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ebonyi","Izzi",,,,,,,,,,,,,"1c2155bd-a005-4537-97b5-a24130c45326",,"6FRCF5R6+222","Ojienya Tap","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","20958.102702955846","2315.280175138184","886.2124014663624","19401.49077969667","85403.08516314051","{""2018-01-03"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1721","58.130371980663256","true","350127","1","NGA","Nigeria","Tap",,,,,,,"POINT (8.16 6.49)",,"(6.49°, 8.16°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"428363","GRID3","6.28","8.4","2018-01-03T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Cross River","Obubra",,,,,,,,,,,,,"480e9d93-99e2-49cc-a379-0a6f76e68843",,"6FRC7CJ2+222","Achacha Borehole 2","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","23851.64228089779","13830.905566187066","754.7880170332921","32042.391742665106","50158.898466970255","{""2018-01-03"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1721","58.130371980663256","true","350524","1","NGA","Nigeria","Tap",,,,,,,"POINT (8.4 6.28)",,"(6.28°, 8.4°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"418349","GRID3","7.72","5.26","2018-09-07T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Irepodun/Ifelodun",,,,,,,,,,,,,"3e9cff85-3b95-4568-a630-bdc52af4a204",,"6FV7P7C6+222","School Area Water","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","136.6418485459471","6728.199379781377","1146.2040202875046","11462.684663591685","8912.01779444999","{""2018-09-07"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1474","62.8371173500476","true","359402","1","NGA","Nigeria","Tap",,,,,,,"POINT (5.26 7.72)",,"(7.72°, 5.26°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"418615","GRID3","7.95","5.55","2018-09-07T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Ikole",,,,,,,,,,,,,"3646a94b-9ef9-4c52-824d-ef020f4393ea",,"6FV7XH22+222","Model Health Centre Tap","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","15132.632662535138","354.88420406170025","8913.127951577504","51077.220831555605","15199.952290792631","{""2018-09-07"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1474","62.8371173500476","true","359457","1","NGA","Nigeria","Tap",,,,,,,"POINT (5.55 7.95)",,"(7.95°, 5.55°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"428387","GRID3","7.85","5.11","2018-09-07T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Ido-Osi",,,,,,,,,,,,,"e00b5fd1-37a1-4e6c-8b87-d21a0faa789e",,"6FV7V426+222","Idi Ayan Borehole Palace Road","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","7229.283662961173","546.1974111271157","97.7122136953435","27991.99022165337","7873.751945323632","{""2018-09-07"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1474","62.8371173500476","true","359507","1","NGA","Nigeria","Tap",,,,,,,"POINT (5.11 7.85)",,"(7.85°, 5.11°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"418396","GRID3","7.68","5.08","2018-09-07T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Ijero",,,,,,,,,,,,,"7e49323b-8cd6-4c04-9f49-b5395fa70a9b",,"6FV7M3JJ+222","Ekiti State Ruwassa Unicef Water Taps","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","15773.820525248648","857.8780127489606","7990.610399545793","16953.7889275027","5293.60686592485","{""2018-09-07"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1474","62.8371173500476","true","359416","1","NGA","Nigeria","Tap",,,,,,,"POINT (5.08 7.68)",,"(7.68°, 5.08°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"428299","GRID3","6.19","8.07","2018-01-03T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ebonyi","Abakaliki",,,,,,,,,,,,,"510ad021-5a9b-4880-b494-c3d511620478",,"6FRC53RC+222","Ebiaji Amuzu Hand Pump Borehole","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","1668.2541186314634","2504.3124836930356","151.95715928713548","15247.943529066495","76616.25021011934","{""2018-01-03"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1721","58.130371980663256","true","350503","1","NGA","Nigeria","Tap",,,,,,,"POINT (8.07 6.19)",,"(6.19°, 8.07°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"418483","GRID3","7.69","5.39","2018-09-07T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Irepodun/Ifelodun",,,,,,,,,,,,,"962374fb-d122-4e01-b5c9-51e60666370a",,"6FV7M9RR+222","Ola Waters Iro Igbemo Ekiti","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","5202.468436721897","814.3583508725665","406.3202834441394","19876.23685947818","7520.58012427091","{""2018-09-07"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1474","62.8371173500476","true","359439","1","NGA","Nigeria","Tap",,,,,,,"POINT (5.39 7.69)",,"(7.69°, 5.39°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"418644","GRID3","7.81","5.56","2018-09-07T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Ikole",,,,,,,,,,,,,"2a5e666e-b11f-4604-b96a-66af3fd1e15c",,"6FV7RH66+222","Mr Oni Water Tap","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","122.44948549605822","626.389282392439","4513.6481850321","42554.340351167586","581.4791189648076","{""2018-09-07"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1474","62.8371173500476","true","359464","1","NGA","Nigeria","Tap",,,,,,,"POINT (5.56 7.81)",,"(7.81°, 5.56°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"429081","GRID3","7.76","5.75","2018-08-29T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Ekiti East",,,,,,,,,,,,,"3965b135-0862-4050-bdc2-7bc4febf0580",,"6FV7QQ62+222","Public Water Tap 3","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","1082.147607524759","4379.453548301881","397.560413158272","33839.36429743393","4399.182497106162","{""2018-08-29"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1483","62.65910617545588","true","358774","1","NGA","Nigeria","Tap",,,,,,,"POINT (5.75 7.76)",,"(7.76°, 5.75°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"161412","iMMAP","11.2310126","13.7722666","2019-03-31T00:00:00.000","Yes",,,"Mechanized Pump","Mechanized Pump","Improved","Nigeria","Borno","Gwoza",,,,,,,,,,,,,,,"7F3M6QJC+CW2","Need solar panels","https://data.humdata.org/dataset/water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eastern-nigeria-march-2019",,"NG","https://catalog.waterpointdata.org/datasets/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f","19612.567715073386","1235.426614291991","4356.386767617263","44397.31970917715","1190.758170979196","{""2019-03-31"": {""source"": ""iMMAP"", ""status_id"": ""Yes"", ""water_tech_clean"": ""Mechanized Pump""}}",,,,,,"1000","False","1269","67.03163311752988","true","363021","1","NGA","Nigeria","Motorized BH",,,"gwoza","Pulka Bokko",,,"POINT (13.7722666 11.2310126)",,"(11.2310126°, 13.7722666°)",,"https://catalog.waterpointdata.org/datafiles/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f.csv",,"1","2021-12-12T18:50:07.000","2021-12-12T18:50:07.000"
"161660","iMMAP","11.7987333","13.1342834","2019-03-31T00:00:00.000","Yes",,,"Mechanized Pump","Mechanized Pump","Improved","Nigeria","Borno","Konduga",,,,,,,,,,,,,,,"7F3MQ4XM+FPV","There  in need  of  diesel","https://data.humdata.org/dataset/water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eastern-nigeria-march-2019",,"NG","https://catalog.waterpointdata.org/datasets/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f","334.0446159776392","880.4986380795297","155.75998941984776","4981.495153858353","14270.130436953148","{""2019-03-31"": {""source"": ""iMMAP"", ""status_id"": ""Yes"", ""water_tech_clean"": ""Mechanized Pump""}}",,,,,,"1000","True","1269","67.03163311752988","true","363105","1","NGA","Nigeria","Motorized BH",,,"maiduguri","Maisandari",,,"POINT (13.1342834 11.7987333)",,"(11.7987333°, 13.1342834°)",,"https://catalog.waterpointdata.org/datafiles/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f.csv",,"1","2021-12-12T18:50:07.000","2021-12-12T18:50:07.000"
"161237","iMMAP","12.0343144","13.9207847","2019-03-31T00:00:00.000","Yes",,,"Mechanized Pump","Mechanized Pump","Improved","Nigeria","Borno","Dikwa",,,,,,,,,,,,,,,"7F4M2WMC+P8F","Need to upgrade to solar because of cost of fuel and there is existing 8 panels on ground","https://data.humdata.org/dataset/water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eastern-nigeria-march-2019",,"NG","https://catalog.waterpointdata.org/datasets/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f","1143.284408656487","654.1701939030169","1441.4842003566848","86301.04341833033","235.44857197336856","{""2019-03-31"": {""source"": ""iMMAP"", ""status_id"": ""Yes"", ""water_tech_clean"": ""Mechanized Pump""}}",,,,,,"1000","True","1269","67.03163311752988","true","362974","1","NGA","Nigeria","Motorized BH",,,"dikwa","Dikwa",,,"POINT (13.9207847 12.0343144)",,"(12.0343144°, 13.9207847°)",,"https://catalog.waterpointdata.org/datafiles/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f.csv",,"1","2021-12-12T18:50:07.000","2021-12-12T18:50:07.000"
"161573","iMMAP","11.775378","13.2175858","2019-03-31T00:00:00.000","Yes",,,"Mechanized Pump","Mechanized Pump","Improved","Nigeria","Borno","Jere",,,,,,,,,,,,,,,"7F3MQ6G9+524","The borehole is privately owned","https://data.humdata.org/dataset/water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eastern-nigeria-march-2019",,"NG","https://catalog.waterpointdata.org/datasets/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f","9447.526729942903","6429.05879940177","2732.624837578338","9948.10461879889","10699.993789957365","{""2019-03-31"": {""source"": ""iMMAP"", ""status_id"": ""Yes"", ""water_tech_clean"": ""Mechanized Pump""}}",,,,,,"1000","False","1269","67.03163311752988","true","363074","1","NGA","Nigeria","Motorized BH",,,"konduga","Dalori",,,"POINT (13.2175858 11.775378)",,"(11.775378°, 13.2175858°)",,"https://catalog.waterpointdata.org/datafiles/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f.csv",,"1","2021-12-12T18:50:07.000","2021-12-12T18:50:07.000"
"418630","GRID3","7.66","5.15","2018-09-07T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Irepodun/Ifelodun",,,,,,,,,,,,,"322f9c2f-5a64-430d-a314-18247eecf1af",,"6FV7M562+222","Iyin General Hospital Water Tap","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","7769.830609548057","57.26411186240791","1007.641324605487","8996.453133259625","2742.2676783245283","{""2018-08-29"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}, ""2018-09-07"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1474","62.8371173500476","true","358051","2","NGA","Nigeria","Tap",,,,,,,"POINT (5.15 7.66)",,"(7.66°, 5.15°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"161530","iMMAP","11.8575901","13.2088377","2019-03-31T00:00:00.000","Yes",,,"Mechanized Pump","Mechanized Pump","Improved","Nigeria","Borno","Maiduguri",,,,,,,,,,,,,,,"7F3MV655+2GP","Provide fuel adequately to increase pumping hours","https://data.humdata.org/dataset/water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eastern-nigeria-march-2019",,"NG","https://catalog.waterpointdata.org/datasets/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f","6708.698719001568","2316.699444406017","2748.3693104270706","6339.301079462291","4065.510381937791","{""2019-03-31"": {""source"": ""iMMAP"", ""status_id"": ""Yes"", ""water_tech_clean"": ""Mechanized Pump""}}",,,,,,"1000","True","1269","67.03163311752988","true","363054","1","NGA","Nigeria","Motorized BH",,,"jere","Mashamari",,,"POINT (13.2088377 11.8575901)",,"(11.8575901°, 13.2088377°)",,"https://catalog.waterpointdata.org/datafiles/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f.csv",,"1","2021-12-12T18:50:07.000","2021-12-12T18:50:07.000"
"161663","iMMAP","11.7974018","13.1296783","2019-03-31T00:00:00.000","Yes",,,"Mechanized Pump","Mechanized Pump","Improved","Nigeria","Borno","Konduga",,,,,,,,,,,,,,,"7F3MQ4WH+XV7","The yield is good","https://data.humdata.org/dataset/water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eastern-nigeria-march-2019",,"NG","https://catalog.waterpointdata.org/datasets/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f","19.73248152635902","1366.2548364351587","368.7348838819563","5341.690510160849","14772.774749349133","{""2019-03-31"": {""source"": ""iMMAP"", ""status_id"": ""Yes"", ""water_tech_clean"": ""Mechanized Pump""}}",,,,,,"1000","False","1269","67.03163311752988","true","363108","1","NGA","Nigeria","Motorized BH",,,"maiduguri","Maisandari",,,"POINT (13.1296783 11.7974018)",,"(11.7974018°, 13.1296783°)",,"https://catalog.waterpointdata.org/datafiles/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f.csv",,"1","2021-12-12T18:50:07.000","2021-12-12T18:50:07.000"
